,vw,o,c,h,l,n,prev_close,daily_return,abs_daily_return,pct_change,direction,Recovery,outlier_id,day type,day,Date
1064,0.9442,0.9438,0.94211,0.95011,0.93617,123397.0,0.9439,-0.001896387329166181,0.001896387329166181,0.18963873291661937,Down,fast recovery,120,prior day,Thursday,2021-04-01
1065,0.9418,0.9421,0.94339,0.9475,0.9402,42532.0,0.94211,0.0013586523866639224,0.0013586523866639224,0.13586523866639943,Up,fast recovery,120,prior day,Friday,2021-04-02
1066,0.94,0.94204,0.93605,0.94866,0.93519,67946.0,0.942,-0.006316348195328981,0.006316348195328981,0.6316348195329002,Down,fast recovery,120,post day,Monday,2021-04-05
1067,0.9356,0.93604,0.9314,0.94571,0.92995,102074.0,0.93605,-0.00496768335024843,0.00496768335024843,0.4967683350248442,Down,fast recovery,120,post day,Tuesday,2021-04-06
1068,0.9292,0.93083,0.9293,0.94174,0.92206,102189.0,0.9314,-0.002254670388662219,0.002254670388662219,0.22546703886622277,Down,fast recovery,120,post day,Wednesday,2021-04-07
1069,0.9269,0.92927,0.92416,0.9421,0.923,70173.0,0.9293,-0.005531044872484701,0.005531044872484701,0.5531044872484681,Down,fast recovery,120,post day,Thursday,2021-04-08
1070,0.9255,0.92405,0.93556,0.93676,0.92318,70131.0,0.92416,0.012335526315789437,0.012335526315789437,1.233552631578938,Up,fast recovery,120,post day,Friday,2021-04-09
1071,0.9924,0.989,0.99302,0.99655,0.9888,127888.0,0.98909,0.003973349240210687,0.003973349240210687,0.3973349240210755,Up,slow recovery,121,prior day,Monday,2022-05-09
1072,0.9935,0.99301,0.9956,0.9975,0.9905,140488.0,0.99302,0.0025981349821756123,0.0025981349821756123,0.25981349821755373,Up,slow recovery,121,prior day,Tuesday,2022-05-10
1073,0.9921,0.99587,0.99453,0.99637,0.987,164058.0,0.9956,-0.0010747288067497142,0.0010747288067497142,0.10747288067497474,Down,slow recovery,121,prior day,Wednesday,2022-05-11
1074,0.9981,0.99455,1.00312,1.0049,0.9929,165933.0,0.99453,0.008637245734165874,0.008637245734165874,0.863724573416591,Up,slow recovery,121,outlier day,Thursday,2022-05-12
1075,1.0018,1.00308,1.0011703,1.00469,0.97888,138780.0,1.00312,-0.0019436358561288212,0.0019436358561288212,0.1943635856128778,Down,slow recovery,121,post day,Friday,2022-05-13
1076,1.0034,1.0021,1.002,1.00642,1.00026,127652.0,1.00227,-0.000269388488131933,0.000269388488131933,0.02693884881319608,Down,slow recovery,121,post day,Monday,2022-05-16
1077,0.9962,1.00183,0.9937,1.0024,0.9916,145938.0,1.002,-0.00828343313373251,0.00828343313373251,0.8283433133732476,Down,slow recovery,121,post day,Tuesday,2022-05-17
1078,0.9928,0.99349,0.98719,0.9986,0.98413,131980.0,0.9937,-0.00655127302002618,0.00655127302002618,0.6551273020026227,Down,slow recovery,121,post day,Wednesday,2022-05-18
1079,0.9921,0.99587,0.99453,0.99637,0.987,164058.0,0.9956,-0.0010747288067497142,0.0010747288067497142,0.10747288067497474,Down,slow recovery,122,prior day,Wednesday,2022-05-11
1080,0.9981,0.99455,1.00312,1.0049,0.9929,165933.0,0.99453,0.008637245734165874,0.008637245734165874,0.863724573416591,Up,slow recovery,122,prior day,Thursday,2022-05-12
1081,1.0018,1.00308,1.0011703,1.00469,0.97888,138780.0,1.00312,-0.0019436358561288212,0.0019436358561288212,0.1943635856128778,Down,slow recovery,122,prior day,Friday,2022-05-13
1082,1.0034,1.0021,1.002,1.00642,1.00026,127652.0,1.00227,-0.000269388488131933,0.000269388488131933,0.02693884881319608,Down,slow recovery,122,post day,Monday,2022-05-16
1083,0.9962,1.00183,0.9937,1.0024,0.9916,145938.0,1.002,-0.00828343313373251,0.00828343313373251,0.8283433133732476,Down,slow recovery,122,post day,Tuesday,2022-05-17
1084,0.9928,0.99349,0.98719,0.9986,0.98413,131980.0,0.9937,-0.00655127302002618,0.00655127302002618,0.6551273020026227,Down,slow recovery,122,post day,Wednesday,2022-05-18
1085,0.9981,0.99455,1.00312,1.0049,0.9929,165933.0,0.99453,0.008637245734165874,0.008637245734165874,0.863724573416591,Up,fast recovery,123,prior day,Thursday,2022-05-12
1086,1.0018,1.00308,1.0011703,1.00469,0.97888,138780.0,1.00312,-0.0019436358561288212,0.0019436358561288212,0.1943635856128778,Down,fast recovery,123,prior day,Friday,2022-05-13
1087,1.0034,1.0021,1.002,1.00642,1.00026,127652.0,1.00227,-0.000269388488131933,0.000269388488131933,0.02693884881319608,Down,fast recovery,123,outlier day,Monday,2022-05-16
1088,0.9962,1.00183,0.9937,1.0024,0.9916,145938.0,1.002,-0.00828343313373251,0.00828343313373251,0.8283433133732476,Down,fast recovery,123,post day,Tuesday,2022-05-17
1089,0.9928,0.99349,0.98719,0.9986,0.98413,131980.0,0.9937,-0.00655127302002618,0.00655127302002618,0.6551273020026227,Down,fast recovery,123,post day,Wednesday,2022-05-18
1090,0.9776,0.98704,0.97221,0.98757,0.9694,158907.0,0.98719,-0.015174383857210864,0.015174383857210864,1.5174383857210816,Down,fast recovery,123,post day,Thursday,2022-05-19
1091,0.9731,0.97224,0.9747018,0.9764,0.9693,141860.0,0.97221,0.0025630265066188714,0.0025630265066188714,0.2563026506618771,Up,fast recovery,123,post day,Friday,2022-05-20
1092,0.9973,0.99451,0.99929,1.0011,0.993,216741.0,0.9945,0.004816490698843601,0.004816490698843601,0.48164906988434897,Up,fast recovery,124,prior day,Monday,2022-10-10
1093,0.9979,0.99946,0.99761,1.00208,0.9914,244569.0,0.99929,-0.0016811936474897325,0.0016811936474897325,0.16811936474897538,Down,fast recovery,124,prior day,Tuesday,2022-10-11
1094,0.9966,0.99761,0.9976,1.0004,0.9929,231853.0,0.99761,-1.0023957257800634e-05,1.0023957257800634e-05,0.00100239572577987,Down,fast recovery,124,prior day,Wednesday,2022-10-12
1095,1.0,0.99755,1.00169,1.00736,0.9959,241009.0,0.9976,0.00409983961507611,0.00409983961507611,0.4099839615076206,Up,fast recovery,124,outlier day,Thursday,2022-10-13
1096,1.0019,1.00176,1.0062391,1.00659,0.9962,234396.0,1.00169,0.004541424991763892,0.004541424991763892,0.45414249917639093,Up,fast recovery,124,post day,Friday,2022-10-14
1097,0.9999,1.00362,0.99567,1.00452,0.9942,235241.0,1.00363,-0.007931209708757178,0.007931209708757178,0.7931209708757159,Down,fast recovery,124,post day,Monday,2022-10-17
1098,0.9947,0.99568,0.9936,0.99788,0.9918,237558.0,0.99567,-0.002079002079002095,0.002079002079002095,0.20790020790021346,Down,fast recovery,124,post day,Tuesday,2022-10-18
1099,1.0007,0.99371,1.00484,1.0063,0.9931,232579.0,0.9936,0.011312399355877533,0.011312399355877533,1.1312399355877467,Up,fast recovery,124,post day,Wednesday,2022-10-19
1100,1.0039,1.00483,1.0038,1.00686,0.9992,226269.0,1.00484,-0.0010349906452767903,0.0010349906452767903,0.10349906452767899,Down,fast recovery,124,post day,Thursday,2022-10-20
1101,0.9973,0.99451,0.99929,1.0011,0.993,216741.0,0.9945,0.004816490698843601,0.004816490698843601,0.48164906988434897,Up,fast recovery,125,prior day,Monday,2022-10-10
1102,0.9979,0.99946,0.99761,1.00208,0.9914,244569.0,0.99929,-0.0016811936474897325,0.0016811936474897325,0.16811936474897538,Down,fast recovery,125,prior day,Tuesday,2022-10-11
1103,0.9966,0.99761,0.9976,1.0004,0.9929,231853.0,0.99761,-1.0023957257800634e-05,1.0023957257800634e-05,0.00100239572577987,Down,fast recovery,125,prior day,Wednesday,2022-10-12
1104,1.0,0.99755,1.00169,1.00736,0.9959,241009.0,0.9976,0.00409983961507611,0.00409983961507611,0.4099839615076206,Up,fast recovery,125,prior day,Thursday,2022-10-13
1105,1.0019,1.00176,1.0062391,1.00659,0.9962,234396.0,1.00169,0.004541424991763892,0.004541424991763892,0.45414249917639093,Up,fast recovery,125,outlier day,Friday,2022-10-14
1106,0.9999,1.00362,0.99567,1.00452,0.9942,235241.0,1.00363,-0.007931209708757178,0.007931209708757178,0.7931209708757159,Down,fast recovery,125,post day,Monday,2022-10-17
1107,0.9947,0.99568,0.9936,0.99788,0.9918,237558.0,0.99567,-0.002079002079002095,0.002079002079002095,0.20790020790021346,Down,fast recovery,125,post day,Tuesday,2022-10-18
1108,1.0007,0.99371,1.00484,1.0063,0.9931,232579.0,0.9936,0.011312399355877533,0.011312399355877533,1.1312399355877467,Up,fast recovery,125,post day,Wednesday,2022-10-19
1109,1.0039,1.00483,1.0038,1.00686,0.9992,226269.0,1.00484,-0.0010349906452767903,0.0010349906452767903,0.10349906452767899,Down,fast recovery,125,post day,Thursday,2022-10-20
1110,1.0053,1.00376,0.9975106,1.01476,0.996,251290.0,1.0038,-0.006265590755130505,0.006265590755130505,0.6265590755130557,Down,fast recovery,125,post day,Friday,2022-10-21
1111,0.9915,0.98988,0.9944024,0.99534,0.9877,201212.0,0.98988,0.00456863458196957,0.00456863458196957,0.4568634581969544,Up,fast recovery,126,prior day,Friday,2022-10-07
1112,0.9973,0.99451,0.99929,1.0011,0.993,216741.0,0.9945,0.004816490698843601,0.004816490698843601,0.48164906988434897,Up,fast recovery,126,prior day,Monday,2022-10-10
1113,0.9979,0.99946,0.99761,1.00208,0.9914,244569.0,0.99929,-0.0016811936474897325,0.0016811936474897325,0.16811936474897538,Down,fast recovery,126,prior day,Tuesday,2022-10-11
1114,0.9966,0.99761,0.9976,1.0004,0.9929,231853.0,0.99761,-1.0023957257800634e-05,1.0023957257800634e-05,0.00100239572577987,Down,fast recovery,126,prior day,Wednesday,2022-10-12
1115,1.0,0.99755,1.00169,1.00736,0.9959,241009.0,0.9976,0.00409983961507611,0.00409983961507611,0.4099839615076206,Up,fast recovery,126,prior day,Thursday,2022-10-13
1116,1.0019,1.00176,1.0062391,1.00659,0.9962,234396.0,1.00169,0.004541424991763892,0.004541424991763892,0.45414249917639093,Up,fast recovery,126,prior day,Friday,2022-10-14
1117,0.9999,1.00362,0.99567,1.00452,0.9942,235241.0,1.00363,-0.007931209708757178,0.007931209708757178,0.7931209708757159,Down,fast recovery,126,post day,Monday,2022-10-17
1118,0.9947,0.99568,0.9936,0.99788,0.9918,237558.0,0.99567,-0.002079002079002095,0.002079002079002095,0.20790020790021346,Down,fast recovery,126,post day,Tuesday,2022-10-18
1119,1.0007,0.99371,1.00484,1.0063,0.9931,232579.0,0.9936,0.011312399355877533,0.011312399355877533,1.1312399355877467,Up,fast recovery,126,post day,Wednesday,2022-10-19
1120,1.0039,1.00483,1.0038,1.00686,0.9992,226269.0,1.00484,-0.0010349906452767903,0.0010349906452767903,0.10349906452767899,Down,fast recovery,126,post day,Thursday,2022-10-20
1121,1.0019,1.00176,1.0062391,1.00659,0.9962,234396.0,1.00169,0.004541424991763892,0.004541424991763892,0.45414249917639093,Up,slow recovery,127,prior day,Friday,2022-10-14
1122,0.9999,1.00362,0.99567,1.00452,0.9942,235241.0,1.00363,-0.007931209708757178,0.007931209708757178,0.7931209708757159,Down,slow recovery,127,prior day,Monday,2022-10-17
1123,0.9947,0.99568,0.9936,0.99788,0.9918,237558.0,0.99567,-0.002079002079002095,0.002079002079002095,0.20790020790021346,Down,slow recovery,127,prior day,Tuesday,2022-10-18
1124,1.0007,0.99371,1.00484,1.0063,0.9931,232579.0,0.9936,0.011312399355877533,0.011312399355877533,1.1312399355877467,Up,slow recovery,127,outlier day,Wednesday,2022-10-19
1125,1.0039,1.00483,1.0038,1.00686,0.9992,226269.0,1.00484,-0.0010349906452767903,0.0010349906452767903,0.10349906452767899,Down,slow recovery,127,post day,Thursday,2022-10-20
1126,1.0053,1.00376,0.9975106,1.01476,0.996,251290.0,1.0038,-0.006265590755130505,0.006265590755130505,0.6265590755130557,Down,slow recovery,127,post day,Friday,2022-10-21
1127,0.9947,0.99568,0.9936,0.99788,0.9918,237558.0,0.99567,-0.002079002079002095,0.002079002079002095,0.20790020790021346,Down,fast recovery,128,prior day,Tuesday,2022-10-18
1128,1.0007,0.99371,1.00484,1.0063,0.9931,232579.0,0.9936,0.011312399355877533,0.011312399355877533,1.1312399355877467,Up,fast recovery,128,prior day,Wednesday,2022-10-19
1129,1.0039,1.00483,1.0038,1.00686,0.9992,226269.0,1.00484,-0.0010349906452767903,0.0010349906452767903,0.10349906452767899,Down,fast recovery,128,outlier day,Thursday,2022-10-20
1130,1.0053,1.00376,0.9975106,1.01476,0.996,251290.0,1.0038,-0.006265590755130505,0.006265590755130505,0.6265590755130557,Down,fast recovery,128,post day,Friday,2022-10-21
1131,1.0001,0.99763,0.99961,1.00312,0.9963,203874.0,0.99759,0.0020248799607053215,0.0020248799607053215,0.2024879960705217,Up,fast recovery,128,post day,Monday,2022-10-24
1132,0.999,0.99958,0.99482,1.00315,0.99357,187983.0,0.99961,-0.00479186882884321,0.00479186882884321,0.4791868828843193,Down,fast recovery,128,post day,Tuesday,2022-10-25
1133,0.99,0.99476,0.98473,0.9963,0.9846,189451.0,0.99482,-0.01014253834864603,0.01014253834864603,1.014253834864598,Down,fast recovery,128,post day,Wednesday,2022-10-26
1134,0.9888,0.98473,0.99034,0.99273,0.9839,214991.0,0.98473,0.005696993084398774,0.005696993084398774,0.569699308439886,Up,fast recovery,128,post day,Thursday,2022-10-27
1135,0.994,0.99023,0.9960821,0.99797,0.988,220468.0,0.99034,0.005798109740089234,0.005798109740089234,0.5798109740089208,Up,fast recovery,129,prior day,Friday,2022-10-28
1136,0.9998,0.99641,1.0014,1.00323,0.9957,224129.0,0.99643,0.004987806469094698,0.004987806469094698,0.4987806469094691,Up,fast recovery,129,prior day,Monday,2022-10-31
1137,0.9978,1.00152,0.99972,1.00176,0.9913,218853.0,1.0014,-0.0016776512881965396,0.0016776512881965396,0.16776512881965244,Down,fast recovery,129,prior day,Tuesday,2022-11-01
1138,0.9983,0.9997,1.00329,1.0042,0.99087,234298.0,0.99972,0.0035709998799663524,0.0035709998799663524,0.3570999879966452,Up,fast recovery,129,outlier day,Wednesday,2022-11-02
1139,1.0099,1.00314,1.01344,1.0147,1.0004,215949.0,1.00329,0.010116716004345584,0.010116716004345584,1.0116716004345605,Up,fast recovery,129,post day,Thursday,2022-11-03
1140,1.004,1.01344,0.9976274,1.01351,0.9929,219747.0,1.01344,-0.01560289706346685,0.01560289706346685,1.5602897063466847,Down,fast recovery,129,post day,Friday,2022-11-04
1141,0.994,0.99023,0.9960821,0.99797,0.988,220468.0,0.99034,0.005798109740089234,0.005798109740089234,0.5798109740089208,Up,fast recovery,130,prior day,Friday,2022-10-28
1142,0.9998,0.99641,1.0014,1.00323,0.9957,224129.0,0.99643,0.004987806469094698,0.004987806469094698,0.4987806469094691,Up,fast recovery,130,prior day,Monday,2022-10-31
1143,0.9978,1.00152,0.99972,1.00176,0.9913,218853.0,1.0014,-0.0016776512881965396,0.0016776512881965396,0.16776512881965244,Down,fast recovery,130,prior day,Tuesday,2022-11-01
1144,0.9983,0.9997,1.00329,1.0042,0.99087,234298.0,0.99972,0.0035709998799663524,0.0035709998799663524,0.3570999879966452,Up,fast recovery,130,prior day,Wednesday,2022-11-02
1145,1.0099,1.00314,1.01344,1.0147,1.0004,215949.0,1.00329,0.010116716004345584,0.010116716004345584,1.0116716004345605,Up,fast recovery,130,outlier day,Thursday,2022-11-03
1146,1.004,1.01344,0.9976274,1.01351,0.9929,219747.0,1.01344,-0.01560289706346685,0.01560289706346685,1.5602897063466847,Down,fast recovery,130,post day,Friday,2022-11-04
1147,0.9917,0.99672,0.98886,0.99775,0.98579,224931.0,0.99674,-0.007905772819391213,0.007905772819391213,0.7905772819391199,Down,fast recovery,130,post day,Monday,2022-11-07
1148,0.9885,0.9889,0.98445,0.99268,0.98131,210977.0,0.98886,-0.0044596808446088565,0.0044596808446088565,0.4459680844608904,Down,fast recovery,130,post day,Tuesday,2022-11-08
1149,0.9846,0.98444,0.98358,0.98736,0.9799,228818.0,0.98445,-0.0008837421910711944,0.0008837421910711944,0.08837421910712351,Down,fast recovery,130,post day,Wednesday,2022-11-09
1150,0.9297,0.93183,0.9292,0.9324,0.9267,180992.0,0.93184,-0.0028331043956043695,0.0028331043956043695,0.2833104395604358,Down,fast recovery,131,prior day,Tuesday,2022-12-27
1151,0.9282,0.92919,0.92771,0.9307,0.8452462,163693.0,0.9292,-0.001603529918209203,0.001603529918209203,0.16035299182092233,Down,fast recovery,131,prior day,Wednesday,2022-12-28
1152,0.9247,0.92771,0.92285,0.92874,0.9208,161418.0,0.92771,-0.0052387060611614475,0.0052387060611614475,0.5238706061161502,Down,fast recovery,131,prior day,Thursday,2022-12-29
1153,0.9234,0.92284,0.9244,0.92682,0.9198,181314.0,0.92285,0.0016795795633093693,0.0016795795633093693,0.16795795633093302,Up,fast recovery,131,prior day,Friday,2022-12-30
1154,0.9245,0.92385,0.9243,0.9271,0.92135,62649.0,0.9238,0.0005412426932237021,0.0005412426932237021,0.05412426932236425,Up,fast recovery,131,prior day,Monday,2023-01-02
1155,0.9328,0.92431,0.93606,0.93985,0.9227,194834.0,0.9243,0.01272314183706588,0.01272314183706588,1.272314183706591,Up,fast recovery,131,outlier day,Tuesday,2023-01-03
1156,0.9295,0.9363,0.92955,0.9363,0.92519,205184.0,0.93606,-0.006954682392154366,0.006954682392154366,0.6954682392154354,Down,fast recovery,131,post day,Wednesday,2023-01-04
1157,0.9319,0.92959,0.93593,0.93779,0.9258,189069.0,0.92955,0.006863536119627834,0.006863536119627834,0.6863536119627867,Up,fast recovery,131,post day,Thursday,2023-01-05
1158,0.9349,0.93594,0.9276441,0.94102,0.9268,198160.0,0.93593,-0.008853119357216959,0.008853119357216959,0.8853119357216999,Down,fast recovery,131,post day,Friday,2023-01-06
1159,0.9256,0.92323,0.92753,0.9283,0.9227,171067.0,0.92318,0.004711973829588992,0.004711973829588992,0.47119738295891,Up,slow recovery,132,prior day,Tuesday,2023-02-21
1160,0.9281,0.92755,0.93124,0.9319,0.925,180074.0,0.92753,0.003999870624130746,0.003999870624130746,0.39998706241306525,Up,slow recovery,132,prior day,Wednesday,2023-02-22
1161,0.9323,0.93121,0.93369,0.9349,0.9287,163414.0,0.93124,0.0026309007345045998,0.0026309007345045998,0.2630900734504671,Up,slow recovery,132,prior day,Thursday,2023-02-23
1162,0.9368,0.93368,0.9405,0.9413,0.9324,172704.0,0.93369,0.0072936413584808475,0.0072936413584808475,0.7293641358480762,Up,slow recovery,132,outlier day,Friday,2023-02-24
1163,0.9391,0.9401,0.93572,0.9431,0.9342,142649.0,0.94009,-0.004648491101915758,0.004648491101915758,0.4648491101915786,Down,slow recovery,132,post day,Monday,2023-02-27
1164,0.9374,0.93571,0.9418677,0.9423,0.934,155447.0,0.93572,0.006570020946436945,0.006570020946436945,0.6570020946436994,Up,slow recovery,132,post day,Tuesday,2023-02-28
1165,0.9389,0.94201,0.93949,0.9429,0.9348,168297.0,0.9418677,-0.002524452213405266,0.002524452213405266,0.25244522134052483,Down,slow recovery,132,post day,Wednesday,2023-03-01
1166,0.9419,0.9395,0.9418,0.944,0.9389,164385.0,0.93949,0.0024587808278959044,0.0024587808278959044,0.24587808278959677,Up,slow recovery,132,post day,Thursday,2023-03-02
1167,0.9323,0.93121,0.93369,0.9349,0.9287,163414.0,0.93124,0.0026309007345045998,0.0026309007345045998,0.2630900734504671,Up,slow recovery,133,prior day,Thursday,2023-02-23
1168,0.9368,0.93368,0.9405,0.9413,0.9324,172704.0,0.93369,0.0072936413584808475,0.0072936413584808475,0.7293641358480762,Up,slow recovery,133,prior day,Friday,2023-02-24
1169,0.9391,0.9401,0.93572,0.9431,0.9342,142649.0,0.94009,-0.004648491101915758,0.004648491101915758,0.4648491101915786,Down,slow recovery,133,post day,Monday,2023-02-27
1170,0.9374,0.93571,0.9418677,0.9423,0.934,155447.0,0.93572,0.006570020946436945,0.006570020946436945,0.6570020946436994,Up,slow recovery,133,post day,Tuesday,2023-02-28
1171,0.9389,0.94201,0.93949,0.9429,0.9348,168297.0,0.9418677,-0.002524452213405266,0.002524452213405266,0.25244522134052483,Down,slow recovery,133,post day,Wednesday,2023-03-01
1172,0.9323,0.93121,0.93369,0.9349,0.9287,163414.0,0.93124,0.0026309007345045998,0.0026309007345045998,0.2630900734504671,Up,slow recovery,134,prior day,Thursday,2023-02-23
1173,0.9368,0.93368,0.9405,0.9413,0.9324,172704.0,0.93369,0.0072936413584808475,0.0072936413584808475,0.7293641358480762,Up,slow recovery,134,prior day,Friday,2023-02-24
